Monolayer,Atom_EA_Min,Atom_HardnessRB_StDiv,Atom_IP8_Min,Atom_Inv_Diff_IP2_IP4_StDiv,Atom_Inv_Diff_IP5_IP6_StDiv,Atom_Inv_Diff_IP7_IP8_StDiv,Atom_Inv_Mult_EA_ThermalExpansion_Range,Atom_Inv_Mult_ENGhosh2010_Group_Max,Atom_Inv_Mult_IP8_HeatCap_Median,Atom_Inv_Mult_IP8_LatticeConstant_StDiv,Atom_Inv_Mult_PoissonRatio_Ntotal_StDiv,Atom_Inv_Mult_SpeedSound_TDebye0_Min,Atom_Inv_Mult_SpeedSound_Zeff_Min,Atom_Inv_Mult_ThermalExpansion_Group_Min,Atom_Inv_Mult_ThermalExpansion_MolarVol_Median,Atom_Inv_Mult_dHAtom_Density_StDiv,Atom_Inv_Mult_dHFus_PoissonRatio_Min,Atom_Inv_SQR_RadiiBatsanov_Min,Atom_Log_Mult_IP1_MolarVol_Min,Atom_Log_Mult_IP1_MolarVol_Range,Atom_Log_Mult_IP8_LatticeConstant_Min,Atom_Log_Mult_PoissonRatio_Nvalence_Range,Atom_Log_Mult_dHFus_ThermalExpansion_Min,Atom_Log_Mult_dHVap_ThermalExpansion_Max,Atom_Log_Mult_dHVap_ThermalExpansion_Min,Atom_Log_Ratio_Density_BulkModule_Min,Atom_Log_Ratio_Density_Mass_StDiv,Atom_Log_Ratio_ENGhosh2010_Group_Min,Atom_Log_Ratio_IP1_IP8_Median,Atom_Log_Ratio_IP1_IP8_Min,Atom_Log_Ratio_IP4_EA_StDiv,Atom_Log_Ratio_IP5_IP6_Min,Atom_Log_Ratio_PoissonRatio_Ntotal_Range,Atom_Log_Ratio_RadiiCordero08_MolarVol_Max,Atom_Log_Ratio_SpeedSound_BulkModule_Min,Atom_Log_Ratio_dHFus_TDebye0_StDiv,Atom_MolarVol_Min,Atom_Mult_EA_DipolePolaris_StDiv,Atom_Mult_EA_YoungsModule_Median,Atom_Mult_EA_dHFus_StDiv,Atom_Mult_IP1_Period_StDiv,Atom_Mult_IP7_EA_Min,Atom_Mult_LatticeConstant_RadiiBatsanov_Min,Atom_Mult_ThermalCond_MolarVol_Mean,Atom_Mult_ThermalCond_MolarVol_Median,Atom_Mult_ThermalCond_YoungsModule_Min,Atom_Mult_ThermalExpansion_BulkModule_StDiv,Atom_Mult_ThermalExpansion_TDebye0_StDiv,Atom_Ratio_BulkModule_Nvalence_Max,Atom_Ratio_EA_ThermalExpansion_Max,Atom_Ratio_EA_ThermalExpansion_Median,Atom_Ratio_EA_ThermalExpansion_Min,Atom_Ratio_ENARrev_YoungsModule_StDiv,Atom_Ratio_IP1_TDebye0_Min,Atom_Ratio_IP7_MolarVol_StDiv,Atom_Ratio_dHFus_dHAtom_StDiv,Atom_Ratio_dHVap_YoungsModule_StDiv,CN_Se_Mean,CrystSyst_hexagonal,CrystSyst_trigonal,EState_DistTopo_Cd_ENGhosh2010,EState_DistTopo_Cd_IP3,EState_DistTopo_Si_ENARrev,EState_Dist_Cd_EA,EState_Dist_Cd_ENARrev,EState_Dist_Hf_EA,EState_Dist_Mo_ENARrev,EState_Dist_Ni_ENARrev,EState_Dist_Pd_EA,EState_Dist_Pd_ENARrev,EState_Dist_Ti_ENARrev,EState_Topo_Cd_ENARrev,EState_Topo_Cd_ENGhosh2010,EState_Topo_Cd_Zeff,EState_Topo_Cd_dHAtom,EState_Topo_In_IP3,EState_Topo_Mo_ENGhosh2010,EState_Topo_Mo_Zeff,EState_Topo_Pd_IP1,EState_Topo_Ti_Zeff,Moment_ENGhosh2010_2,Moment_Mass_1,Moment_N_d_2,Moment_N_f_2,Moment_N_f_3,Moment_PoissonRatio_3,Moment_TCritical_1,Moment_TCritical_2,Moment_TCurie_3,Moment_ThermalExpansion_1,Moment_ThermalExpansion_2,Moment_YoungsModule_2,Ratio_ac,Ratio_bc,SG164,Atom_Inv_Diff_ENARrev_ENGordyRev_Range,Atom_Inv_Diff_ENGordyRev_EA_StDiv,Atom_Inv_Diff_ENGordyRev_IP5_StDiv,Atom_Inv_Diff_ENGordyRev_IP6_StDiv,Atom_Inv_Mult_IP2_LatticeConstant_Min,Atom_Inv_Mult_SpeedSound_Zeff_Median,Atom_Log_Mult_ENGordyRev_IP6_Range,Atom_Log_Mult_IP7_Period_Range,Atom_Log_Mult_SpeedSound_RadiiCordero08_Median,Atom_Log_Ratio_IP2_IP3_StDiv,Atom_Log_Ratio_IP6_IP7_Max,Atom_Mult_EA_dHAtom_Max,Atom_Mult_EA_dHAtom_StDiv,Atom_Mult_IP8_SpeedSound_Min,Atom_Mult_IP8_SpeedSound_StDiv,Atom_Mult_LatticeConstant_Density_StDiv,Atom_Mult_ThermalCond_YoungsModule_StDiv,Atom_Ratio_Density_TDebye0_Min,Atom_Ratio_ENARrev_YoungsModule_Min,Atom_Ratio_dHFus_SpeedSound_StDiv,EState_Topo_Ni_Zeff,EState_Topo_Pd_Zeff,EState_Topo_Te_dHAtom,Moment_SpeedSound_1,Moment_TCurie_1,SG187
Ti2S6,0.0040100000000000005,0.05772000000000001,0.17870999999999998,0.05496,0.06508,0.0658,0.0,0.39608000000000004,0.44178999999999996,0.08254,0.0,0.28145,0.0209,0.08638,0.26673,0.00454,0.15971,0.26176,0.68062,0.12625999999999998,0.7156899999999999,0.0,0.75574,0.79225,0.79225,-0.72938,0.038360000000000005,-0.54418,-0.8313799999999999,-0.8313799999999999,0.17405,-0.1116,0.0,-0.43882,0.5927100000000001,0.0,0.13818,0.07525,0.011090000000000001,0.00621,0.0253,0.00777,0.29120999999999997,0.01157,0.00061,0.032080000000000004,0.0,0.0,0.15278,0.01719,0.01719,0.01719,0.0,0.05624,0.0428,0.0889,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.09249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98333,-1.7053099999999999,-1.4502700000000002,-1.7053099999999999,0.0,0.0,-12.73756,-2.56715,-1.7053099999999999,0.0,-2.56715,-1.7053099999999999,-1.7053099999999999,0.13266,0.19518,0,0.00745,0.053239999999999996,0.08167999999999999,0.0877,0.26728,0.0209,0.03848,0.05535,0.94363,0.061770000000000005,-0.09711,0.48265,0.19558,0.60968,0.0,0.03751,0.0,0.05745,0.00618,0.0,0.0,0.0,0.0,-2.56715,0.0,0
Ga2Se2,0.021830000000000002,0.02725,0.17822000000000002,0.17492,0.17956,0.0038,0.28707,0.4072,0.40169,0.018580000000000003,0.0,0.15527,0.06162,0.02012,0.05844,0.00055,0.5703699999999999,0.27438,0.6765,0.12963,0.7642100000000001,0.0,0.7880199999999999,1.0,0.70004,-0.51455,0.03852,-0.5578,-0.7552300000000001,-0.80413,0.12218,-0.15624000000000002,0.0,-0.5256,0.60134,0.06697,0.15325,0.07361000000000001,0.02446,0.028810000000000002,0.11639000000000001,0.042319999999999997,0.38035,0.03347,0.03347,7e-05,0.47715,0.42766000000000004,0.1037,0.10217999999999999,0.054439999999999995,0.0067,0.0,0.06386,0.02509,0.011059999999999999,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55836,2.76674,1.63116,0.0,0.0,3.873,3.767,2.17488,0.0,3.32312,1.9186,1.08744,0.15186,0.15186,0,0.01018,0.00022999999999999998,0.07762000000000001,0.11145999999999999,0.25301,0.06584,0.00045,0.01346,0.8599899999999999,0.00036,-0.13269,0.38201,0.14140999999999998,0.32729,0.052910000000000006,0.030180000000000002,0.0,0.09666,0.7690100000000001,0.00938,0.0,0.0,0.0,2.7309200000000002,0.0,1
Ge6Bi6,0.04784,0.018369999999999997,0.1279,0.01011,0.0471,0.12531,0.0103,0.90271,0.28786,0.04489,0.0,0.22866,0.03533,0.20789000000000002,0.4163,0.07787999999999999,0.28257,0.22873000000000002,0.7430899999999999,0.058120000000000005,0.732,0.0,0.74142,0.73416,0.7006899999999999,-0.60777,0.052020000000000004,-0.94963,-0.71225,-0.7468600000000001,0.01649,-0.27591,0.0,-0.56282,0.6269399999999999,0.00588,0.17701,0.00402,0.03651,0.09795,0.09393,0.06784,0.50161,0.0943,0.0943,0.00323,0.00293,0.00808,0.10528,0.38443,0.25801,0.13159,0.0,0.07326,0.058839999999999996,0.09711,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8212799999999999,-5.35276,-0.8847700000000001,-1.06172,-21.31176,-21.31176,0.0,0.0,0.0,-5.4567,-0.9522700000000001,-1.06172,0.16754000000000002,0.48643000000000003,0,0.00405,0.03595,0.17175,0.0844,0.34979,0.0771,0.02804,0.008790000000000001,0.87282,0.07825,-0.09112,0.38706,0.1123,0.15344000000000002,0.25793,0.08459,0.0,0.07585,0.10805999999999999,0.00439,0.0,0.0,0.0,-6.35102,0.0,0
Gd2Br6,0.00695,0.13904,0.12895,0.04595,0.00873,0.24766999999999997,0.0,0.37705,0.50347,0.028589999999999997,0.0,0.23163000000000003,0.10144,0.05927,0.45641000000000004,0.016380000000000002,0.24173000000000003,0.21361,0.76343,0.10272,0.7023199999999999,0.0,0.67586,0.78556,0.78556,-0.35881,0.02513,-0.51993,-0.6712199999999999,-0.72036,0.17057999999999998,-0.20595,0.0,-0.53683,0.6582600000000001,0.0,0.25688,0.10877,0.00909,0.05319,0.06954,0.01015,0.39776,0.01078,0.00045,0.00761,0.0,0.0,0.07019,0.02727,0.02727,0.02727,0.0,0.11689000000000001,0.00105,0.07074,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85261,2.6529,2.8526,2.85261,8.81547,8.81547,2.6529,2.85261,8.81547,2.6529,2.85261,2.85261,0.37994,0.40129000000000004,0,0.00059,0.10992,0.036289999999999996,0.01931,0.37032,0.10144,0.02192,0.059489999999999994,0.8976799999999999,0.010409999999999999,-0.1042,0.31376,0.1162,0.23162,0.0,0.036000000000000004,0.0,0.23071999999999998,0.13174,0.0,0.0,0.0,0.0,2.6529,2.6529,0
Ca2La2I10,0.00125,0.029589999999999998,0.11008,0.17923,0.12914,0.21086999999999997,0.9716600000000001,0.39914,0.29031,0.08553999999999999,0.02409,0.20501,0.025259999999999998,0.016659999999999998,0.32611,0.07415,0.3388,0.1936,0.76663,0.12177,0.6875399999999999,0.11048,0.64231,0.8236399999999999,0.78689,-0.54802,0.0106,-0.54796,-0.64186,-0.76505,0.23853000000000002,-0.21224,0.11316,-0.5514899999999999,0.69331,0.0447,0.29078000000000004,0.19424,0.010709999999999999,0.06802000000000001,0.16743,0.00218,0.43044,0.15237,0.0022,0.00601,0.00309,0.0,0.05167000000000001,0.07268,0.03737,0.00206,0.00513,0.09235,0.01034,0.12699000000000002,0.04557,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.33884,-1.07538,-12.33884,0.0,0.0,-8.366,-2.22765,-12.33884,0.0,-0.78356,-12.33884,-12.33884,0.18054,0.73522,0,0.00595,0.06937,0.14279,0.10165,0.41239,0.03651,0.03606,0.02559,0.90917,0.16534000000000001,-0.09325,0.27260999999999996,0.09508,0.1826,0.10579000000000001,0.11242,0.02225,0.03598,0.01615,0.0057799999999999995,0.0,0.0,0.0,-0.8772399999999999,0.0,0
W1O2F2,0.04143,0.13910999999999998,0.14802,0.15475,0.18918,0.2313,0.0,0.26269000000000003,0.19125,0.0826,0.0,0.28276,0.10635,0.24761999999999998,0.45369,0.03179,0.07467,0.27438,0.68455,0.18345,0.70193,0.0,0.75264,0.79456,0.79456,-0.63532,0.04945,-0.34205,-0.9625,-1.0,0.042769999999999996,-0.18436,0.0,-0.40897,0.41758999999999996,0.0,0.12299000000000002,0.10805999999999999,0.40615999999999997,0.07577,0.11317999999999999,0.06961,0.30468,0.06295,9e-05,0.90295,0.0,0.0,0.28704,0.33941,0.33941,0.33941,0.0,0.07103,0.27253,0.09486,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7478,-11.883980000000001,-2.7478,-2.7478,1.11401,1.11401,-11.883980000000001,-2.7478,0.0,-11.883980000000001,-2.7478,-2.7478,0.16374,0.16374,0,0.00018,0.0168,0.21045,0.22775,0.19345,0.48318999999999995,0.15565,0.18967,0.5602600000000001,0.030369999999999998,-0.09781000000000001,0.58465,0.1333,0.19471,0.12429000000000001,0.22621,0.0,0.26784,0.10361,0.14209000000000002,0.0,0.0,0.0,-11.883980000000001,0.0,0
V2Re4O18,0.0007599999999999999,0.09802000000000001,0.15138,0.12012,0.12189000000000001,0.12115999999999999,0.43746,0.26269000000000003,0.21552,0.061,0.30101,0.29845,0.02444,0.11054000000000001,0.30808,0.03943,0.08485,0.28792,0.63964,0.22835999999999998,0.68893,0.046110000000000005,0.78173,0.81183,0.79825,-0.74716,0.04723,-0.34205,-1.0,-1.0,0.18187,-0.38983,0.36693000000000003,-0.39221999999999996,0.39289,0.02868,0.10805,0.056260000000000004,0.008409999999999999,0.02179,0.11437,0.0008699999999999999,0.25978,0.01765,9e-05,0.04962,0.06663999999999999,0.009340000000000001,0.29365,0.11717000000000001,0.004529999999999999,0.004529999999999999,0.046439999999999995,0.05849,0.26984,0.11205,0.02412,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.24376,-1.58145,-15.24376,-15.24376,-4.19499,-4.182519999999999,-1.42115,-15.24376,0.0,-1.42115,-15.24376,-15.24376,0.18646,0.29183000000000003,0,0.009559999999999999,0.12608,0.20060999999999998,0.18872,0.20451,0.48318999999999995,0.12568,0.14958,0.5602600000000001,0.03195,-0.09679,0.30301,0.10852,0.19471,0.13491,0.19387000000000001,0.10889000000000001,0.08139,0.00646,0.10922,0.0,0.0,0.0,-1.52861,0.0,0
V1Ag1P2Se6,0.0267,0.038669999999999996,0.13104000000000002,0.10323,0.28503,0.10328,0.00421,0.42376,0.35691,0.04567,0.13925,0.15527,0.02444,0.08031,0.09567,0.040760000000000005,0.15145999999999998,0.27438,0.63964,0.18372,0.71759,0.6102,0.78173,0.81822,0.70004,-0.74716,0.05504,-0.5774199999999999,-0.70633,-0.8140000000000001,0.07193,-0.7057399999999999,0.28501,-0.39221999999999996,0.5082899999999999,0.03348,0.10805,0.07269,0.02446,0.030889999999999997,0.06579,0.05541,0.28425,0.09028,0.0016300000000000002,7e-05,0.08682000000000001,0.02108,0.55556,0.12915,0.10217999999999999,0.10217999999999999,0.32835,0.05849,0.06475,0.07782,0.0062,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4104400000000004,-6.50551,-2.73854,0.0,0.0,11.67728,-7.72261,-4.4135800000000005,0.0,-6.53747,-2.72071,-3.51001,0.27052,0.27279000000000003,0,0.00896,0.10111,0.01081,0.19685,0.23415999999999998,0.07006,0.15061,0.054810000000000005,0.86965,0.04085,-0.09679,0.38201,0.07929,0.23539000000000002,0.08179,0.08197,0.14756,0.08139,0.00646,0.0575,0.0,0.0,0.0,-6.631469999999999,0.0,0
Mn2P2S6,-0.05076,0.04773,0.20492,0.09283999999999999,0.22395,0.03858,0.0,0.41613,0.44178999999999996,0.0939,0.0,0.27088,0.02361,0.059910000000000005,0.07302,0.03537,0.1697,0.28792,0.63537,0.18799000000000002,0.85835,0.0,0.8416100000000001,0.8215899999999999,0.8215899999999999,-0.64345,0.06804,-0.56848,-0.8313799999999999,-0.8313799999999999,0.060610000000000004,-0.7057399999999999,0.0,-0.36809000000000003,0.58107,0.0,0.09545,0.21329,-0.23972,0.04414,0.00921,-0.08332,0.56952,0.00271,0.00061,0.0195,0.0,0.0,0.09523999999999999,-0.08623,-0.08623,-0.08623,0.0,0.06287999999999999,0.02276,0.10298,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1667399999999999,0.0,0.0,0.0,-10.58482,0.0,0.0,0.0,-0.11788,0.0,0.0,0.28094,0.28094,0,0.01072,0.03108,0.03057,0.16564,0.4461,0.02361,0.14917,0.07805,0.9381,0.06758,-0.10654000000000001,0.48265,0.28089000000000003,0.70733,0.0,0.18980999999999998,0.0,0.0937,0.00542,0.0,0.0,0.0,0.0,-0.11788,0.0,0
Pb1F4,0.01848,0.10664000000000001,0.1258,0.10834,0.18762,0.23496,0.0,0.94545,0.17672000000000002,0.18609,0.0,0.30096,0.16034,0.08997000000000001,0.13622,0.08349,0.8609399999999999,0.22873000000000002,0.77952,0.05801,0.73485,0.0,0.73282,0.82605,0.82605,-0.32022,0.00577,-0.97239,-0.9625,-0.9625,0.07642,-0.18436,0.0,-0.58513,0.50283,0.0,0.14545999999999998,0.00922,0.00705,0.00231,0.059879999999999996,0.02547,0.38636,0.02444,5.9999999999999995e-05,0.00707,0.0,0.0,0.06389,0.023569999999999997,0.023569999999999997,0.023569999999999997,0.0,0.24436,0.08974,0.05189,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182399999999999,0.14648,0.0,0.0,11.99677,11.99677,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0,0.5335300000000001,0.06279,0.09896,0.13593,0.19345,0.16034,0.16919,0.06623,0.78174,0.03178,-0.09781000000000001,0.22378,0.06587,0.10034,0.0,0.20961999999999997,0.0,0.57455,0.15596,0.0,0.0,0.0,0.0,0.0,0.0,0
Sn2As2-T1,0.04085,0.055979999999999995,0.14153,0.05135,0.20592,0.08967,0.0,0.42358,0.35973,0.1322,0.0,0.24863000000000002,0.06989,0.11818,0.15963,0.01236,0.48,0.23901,0.7598199999999999,0.0092,0.76066,0.0,0.74929,0.8489399999999999,0.8489399999999999,-0.47394,0.02494,-0.5772,-0.70011,-0.70014,0.03356,-0.38034,0.0,-0.5529,0.59535,0.09523999999999999,0.16818,0.09367,0.03756,0.04913,0.01889,0.08269,0.38873,0.16530999999999998,0.16530999999999998,0.00505,0.0,0.0,0.08056,0.09458,0.09458,0.09458,0.33259,0.12007999999999999,0.04487,0.21001999999999998,0.01971,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45349,2.04505,2.36141,0.0,0.0,12.2153,2.04505,1.18071,0.0,2.04505,1.18071,1.50642,0.16742,0.16742,0,0.01042,0.058039999999999994,0.07322000000000001,0.07271,0.27326999999999996,0.06989,0.045239999999999995,0.0055899999999999995,0.86361,0.07322999999999999,-0.10920999999999999,0.27971,0.03864,0.25895999999999997,0.0,0.09876,0.0185,0.10800000000000001,0.06068,0.0,0.0,0.0,0.0,2.04505,0.0,1
Ca1I2,0.00125,0.020669999999999997,0.15436,0.21231,0.01321,0.19277,0.0,0.39914,0.29031,0.08216,0.0,0.20501,0.025259999999999998,0.016659999999999998,0.25329,0.08322,0.3388,0.21006999999999998,0.80616,0.08223,0.77217,0.0,0.78089,0.78689,0.78689,-0.54802,0.00049,-0.54796,-0.64186,-0.76505,0.31778,-0.21224,0.0,-0.62547,0.83657,0.05654,0.33403,0.26497,0.00059,0.07511,0.20323,0.00218,0.61488,0.3348,0.0022,0.05051,0.0,0.0,0.04722,0.00206,0.00206,0.00206,0.0,0.09235,0.013859999999999999,0.07091,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31933,1.27009,1.93586,0.0,0.0,11.76492,0.0,0.0,0.0,2.2353400000000003,3.8717099999999998,3.8717099999999998,0.19,0.19,1,0.00595,0.01261,0.18708,0.1378,0.49633999999999995,0.025259999999999998,0.03606,0.02051,0.92327,0.22541,-0.09325,0.27260999999999996,0.12679,0.39416999999999996,0.0,0.14505,0.0,0.03598,0.02642,0.0,0.0,0.0,0.0,2.2353400000000003,0.0,0
U1O2F2,0.0050799999999999994,0.03258,0.10588,0.1184,0.17335,0.3802,0.0,0.26269000000000003,0.21552,0.11297,0.0,0.26811,0.05297999999999999,0.040080000000000005,0.19372,0.05339,0.15333,0.22873000000000002,0.6906,0.1774,0.6515,0.0,0.7841,0.85075,0.85075,-0.37940999999999997,0.029019999999999997,-0.34205,-0.9625,-1.0,0.12318,-0.18436,0.0,-0.42895,0.53351,0.0,0.14545999999999998,0.01787,0.02518,0.00274,0.09285,0.006220000000000001,0.30096,0.013219999999999999,9e-05,0.07247999999999999,0.0,0.0,0.18517999999999998,0.01346,0.01346,0.01346,0.0,0.0864,0.29853,0.05927,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74119,1.98023,3.65531,3.65531,11.77834,11.77834,2.11039,3.65531,0.0,2.11039,3.65531,3.65531,0.17918,0.17918,0,0.039560000000000005,0.13037,0.22871999999999998,0.23667,0.19345,0.48318999999999995,0.25174,0.18967,0.5602600000000001,0.02887,-0.09781000000000001,0.30301,0.0944,0.19471,0.01376,0.19821,0.0,0.40829,0.00734,0.07725,0.0,0.0,0.0,2.11039,0.0,0
Bi1Te1F1,0.04784,0.10500999999999999,0.1279,0.22280999999999998,0.34909,0.29198,0.0,0.90271,0.20457999999999998,0.18563,0.0,0.19864,0.08993,0.20789000000000002,0.34285,0.06382,0.28257,0.22873000000000002,0.8012199999999999,0.03631,0.732,0.0,0.74142,0.7006899999999999,0.7006899999999999,-0.53622,0.02214,-0.94963,-0.67765,-0.9625,0.04899,-0.27591,0.0,-0.61775,0.5707899999999999,0.02199,0.14545999999999998,0.13071,0.06956,0.09587999999999999,0.07021000000000001,0.06784,0.38636,0.014769999999999998,0.01171,0.0016300000000000002,0.0,0.0,0.06019,0.13159,0.13159,0.13159,0.01167,0.20505,0.10654000000000001,0.21486,0.02576,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88693,1.3271600000000001,2.98774,3.58529,1.49698,1.49698,0.0,0.0,0.0,2.06997,3.58529,2.9001,0.18218,0.18218,0,0.008620000000000001,0.11815,0.18947,0.20705,0.19345,0.10439000000000001,0.17454,0.07081,0.84205,0.04067,-0.09112,0.32337,0.06631000000000001,0.15344000000000002,0.0544,0.1719,0.0008,0.2182,0.10805999999999999,0.01349,0.0,0.0,192.0,0.8421,0.0,0
U2Te6-T1,0.0050799999999999994,0.0,0.10588,0.09717,0.12836,0.15661,0.0,0.40597,0.28899,0.01647,0.0,0.19864,0.05297999999999999,0.040080000000000005,0.19372,0.007909999999999999,0.15333,0.22873000000000002,0.6906,0.13789,0.6515,0.0,0.7841,0.85075,0.85075,-0.53622,0.04912,-0.5563100000000001,-0.66476,-0.67125,0.16202,-0.1536,0.0,-0.42895,0.53351,0.05725,0.16221,0.12900999999999999,0.1026,0.09702999999999999,0.01135,0.006220000000000001,0.30096,0.025230000000000002,0.01171,0.0016300000000000002,0.0,0.0,0.18517999999999998,0.01346,0.01346,0.01346,0.05371,0.0864,0.00928,0.16642,0.011640000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08764,-0.9263299999999999,-2.08764,-2.08764,-13.337439999999999,-13.337439999999999,-0.30189,-2.08764,0.0,-0.30189,-2.08764,-2.08764,0.15491,0.22544,0,0.03687,0.01961,0.08634,0.04745,0.28808,0.08993,0.0772,0.00044,0.85814,0.031160000000000004,-0.23503000000000002,0.32337,0.12069,0.2239,0.0166,0.12017,0.030680000000000002,0.2182,0.00734,0.04303,0.0,0.0,-85.5,-1.02375,0.0,0
Hf2N2Cl2,-0.07107000000000001,0.11865999999999999,0.14467,0.21398000000000003,0.1475,0.27437,0.0,0.37993000000000005,0.24741,0.03457,0.0,0.28556,0.14866,0.12591,0.4911,0.03814,0.13542,0.23901,0.71765,0.14285,0.7007399999999999,0.0,0.7458199999999999,0.78596,0.78596,-0.48326,0.0496,-0.52369,-0.75712,-0.7912600000000001,0.10162,-1.0,0.0,-0.47218000000000004,0.51151,0.0,0.17455,0.14197,0.031160000000000004,0.0346,0.08042,-0.65271,0.30413,0.0197,7e-05,0.02265,0.0,0.0,0.15278,0.10465999999999999,0.10465999999999999,0.10465999999999999,0.0,0.09369,0.3984,0.10199,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.42131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07028,1.03346,1.54908,1.54908,13.114270000000001,13.114270000000001,0.89436,1.54908,0.0,0.89436,1.54908,1.54908,0.1364,0.1364,1,0.0006900000000000001,0.16017,0.10287,0.24511999999999998,0.16783,0.39433,0.21911999999999998,0.18625,0.57306,0.014209999999999999,-0.09767999999999999,0.36708,0.39497,0.05042,0.12072000000000001,0.18015,0.0,0.28074,0.41113,0.25866,0.0,0.0,0.0,0.94626,0.0,0
P2Pd2S2,0.02854,0.04945,0.1258,0.0655,0.23699,0.1772,0.0,0.41613,0.44178999999999996,0.055529999999999996,0.0,0.30109,0.04455,0.15738,0.15639,0.0564,0.21796,0.28792,0.67778,0.14558,0.70712,0.0,0.78597,0.80689,0.80689,-0.61928,0.06642,-0.56848,-0.8140000000000001,-0.8313799999999999,0.0717,-0.7057399999999999,0.0,-0.42103,0.43843999999999994,0.0,0.11117,0.05583,0.08235,0.025,0.07616,0.03968,0.36614,0.03966,0.0007700000000000001,0.11,0.0,0.0,0.1,0.08914,0.08914,0.08914,0.0,0.10642,0.0524,0.11654,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659,-2.0267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164,0.0,2.81678,10.93167,2.81678,0.0,0.0,3.37085,0.0,0.0,0.0,10.89035,2.81678,2.81678,0.26845,0.27202,0,0.008029999999999999,0.0595,0.04274,0.20496999999999999,0.24625,0.04455,0.14958,0.07017999999999999,0.8759100000000001,0.025789999999999997,-0.10654000000000001,0.48265,0.13998,0.25886,0.0,0.14959,0.0,0.23575,0.00921,0.0,0.0,1.9,0.0,10.89035,0.0,0
